loan_id,application_id,customer_id,disbursement_date,principal_amount,interest_rate,tenure_months,emi_amount,loan_status,current_outstanding,days_past_due,default_flag,write_off_flag,closure_date
LOAN00009686,APP00015493,CUST0003552,2026-02-02,44000.0,23.12,6,7835.71,Active,15229.86,0,0,0,
LOAN00009687,APP00015494,CUST0011921,2025-06-22,28000.0,26.67,12,2683.98,Defaulted,4833.06,97,1,0,
LOAN00009688,APP00015495,CUST0001736,2026-06-03,67500.0,26.92,36,2752.81,Active,67500.0,0,0,0,
LOAN00009689,APP00015496,CUST0006776,2024-11-25,253000.0,22.73,18,16719.01,Closed,0.0,0,0,0,2026-06-07
LOAN00009690,APP00015497,CUST0022501,2026-04-12,122500.0,23.82,6,21858.34,Active,102970.02,23,0,0,
LOAN00009691,APP00015498,CUST0005032,2024-11-12,49500.0,18.5,18,3170.2,Closed,0.0,0,0,0,2026-06-01
LOAN00009692,APP00015501,CUST0009587,2026-01-18,251000.0,25.19,12,23879.24,Defaulted,198804.55,136,1,0,
LOAN00009693,APP00015502,CUST0010764,2026-06-19,17500.0,23.53,2,9008.19,Active,17500.0,0,0,0,
LOAN00009694,APP00015503,CUST0022325,2025-11-12,72000.0,23.02,6,12818.46,Defaulted,26049.44,219,1,0,
LOAN00009695,APP00015508,CUST0024130,2026-06-15,11500.0,24.28,1,11732.68,Active,11500.0,0,0,0,
LOAN00009696,APP00015510,CUST0010665,2025-11-21,160000.0,25.76,6,28705.67,Closed,0.0,0,0,0,2026-06-01
LOAN00009697,APP00015512,CUST0017317,2026-06-08,54000.0,18.97,2,27641.91,Active,54000.0,0,0,0,
LOAN00009698,APP00015517,CUST0010766,2026-05-07,35000.0,20.64,6,6189.49,Active,29412.51,0,0,0,
LOAN00009699,APP00015520,CUST0001478,2026-07-03,32500.0,19.4,3,11185.48,Active,32500.0,0,0,0,
LOAN00009700,APP00015528,CUST0011649,2026-03-05,180000.0,24.97,36,7153.91,Active,179549.84,44,0,0,
LOAN00009701,APP00015529,CUST0017263,2025-09-08,6500.0,18.56,12,597.65,Active,1982.65,11,0,0,
LOAN00009702,APP00015530,CUST0015258,2025-11-23,17000.0,21.82,6,3016.36,Closed,0.0,0,0,0,2026-06-06
LOAN00009703,APP00015531,CUST0001464,2026-06-13,213000.0,28.64,36,8884.26,Active,213000.0,0,0,0,
LOAN00009704,APP00015534,CUST0021879,2025-10-31,51500.0,18.3,6,9047.25,Closed,0.0,0,0,0,2026-05-21
LOAN00009705,APP00015535,CUST0006967,2026-05-27,32500.0,23.57,1,33138.35,Active,0.0,0,0,0,
LOAN00009706,APP00015537,CUST0004653,2026-04-13,38500.0,19.07,1,39111.83,Closed,0.0,0,0,0,2026-05-20
LOAN00009707,APP00015538,CUST0008826,2025-12-31,38500.0,23.05,6,6854.89,Closed,0.0,0,0,0,2026-06-30
LOAN00009708,APP00015539,CUST0022085,2026-04-05,82000.0,18.42,3,28176.73,Active,27750.75,0,0,0,
LOAN00009709,APP00015540,CUST0020965,2026-01-04,45000.0,26.67,12,4313.54,Active,32191.37,22,0,0,
LOAN00009710,APP00015541,CUST0015018,2025-11-15,23000.0,25.26,6,4120.66,Closed,0.0,0,0,0,2026-05-24
LOAN00009711,APP00015545,CUST0010959,2026-02-24,7500.0,26.08,1,7663.0,Closed,0.0,0,0,0,2026-04-05
LOAN00009712,APP00015551,CUST0005208,2026-04-17,373000.0,22.32,18,24574.68,Active,352610.3,15,0,0,
LOAN00009713,APP00015553,CUST0003677,2024-08-21,170500.0,27.32,24,9299.51,Active,43690.96,88,0,0,
LOAN00009714,APP00015554,CUST0023910,2026-02-10,64000.0,25.51,36,2561.92,Active,60351.7,3,0,0,
LOAN00009715,APP00015555,CUST0016811,2025-10-24,37500.0,20.42,3,12927.81,Closed,0.0,0,0,0,2026-01-31
LOAN00009716,APP00015556,CUST0018485,2025-11-29,267500.0,25.47,12,25485.37,Active,119698.41,0,0,0,
LOAN00009717,APP00015558,CUST0019102,2024-05-14,9000.0,28.49,3,3143.56,Closed,0.0,0,0,0,2024-09-01
LOAN00009718,APP00015561,CUST0023811,2025-08-05,245000.0,31.41,12,24054.59,Active,69171.68,26,0,0,
LOAN00009719,APP00015562,CUST0019107,2024-09-14,37000.0,24.08,1,37742.47,Closed,0.0,0,0,0,2024-10-24
LOAN00009720,APP00015563,CUST0008070,2026-05-18,182000.0,29.88,12,17731.92,Active,168799.88,0,0,0,
LOAN00009721,APP00015564,CUST0010756,2025-12-24,29500.0,26.47,6,5303.15,Closed,0.0,0,0,0,2026-06-30
LOAN00009722,APP00015565,CUST0023229,2025-12-31,116500.0,30.64,18,8153.93,Defaulted,101615.67,99,1,0,
LOAN00009723,APP00015567,CUST0023262,2025-10-31,15000.0,28.43,24,826.62,Active,11953.3,41,0,0,
LOAN00009724,APP00015568,CUST0005959,2026-02-24,88500.0,23.85,24,4672.47,Active,78771.48,18,0,0,
LOAN00009725,APP00015569,CUST0020004,2026-03-10,16000.0,25.99,3,5566.01,Closed,0.0,0,0,0,2026-06-30
LOAN00009726,APP00015570,CUST0018457,2025-09-06,29000.0,21.66,1,29523.45,Closed,0.0,0,0,0,2025-10-11
LOAN00009727,APP00015572,CUST0013101,2026-02-13,4000.0,27.13,3,1394.07,Written Off,3030.7,288,1,1,
LOAN00009728,APP00015573,CUST0014796,2024-08-22,52500.0,28.06,24,2883.25,Active,7659.14,29,0,0,
LOAN00009729,APP00015574,CUST0016989,2025-09-25,112000.0,25.98,12,10698.29,Active,36176.45,13,0,0,
LOAN00009730,APP00015575,CUST0011869,2026-01-14,336500.0,21.78,24,17420.46,Active,309412.12,55,0,0,
LOAN00009731,APP00015576,CUST0018439,2026-02-12,192500.0,24.25,18,12863.69,Active,167631.24,29,0,0,
LOAN00009732,APP00015577,CUST0000905,2025-12-19,11500.0,25.07,1,11740.25,Closed,0.0,0,0,0,2026-02-07
LOAN00009733,APP00015578,CUST0024038,2025-12-26,7500.0,16.76,24,369.95,Active,5852.2,0,0,0,
LOAN00009734,APP00015579,CUST0012729,2026-04-29,44000.0,28.75,12,4262.43,Defaulted,33175.18,184,1,0,
LOAN00009735,APP00015580,CUST0020434,2026-02-12,59500.0,21.4,2,30548.16,Closed,0.0,0,0,0,2026-04-30
LOAN00009736,APP00015581,CUST0022323,2026-03-16,133000.0,25.91,24,7159.28,Active,124771.14,17,0,0,
LOAN00009737,APP00015582,CUST0002094,2025-10-21,126500.0,22.33,12,11859.79,Active,58057.68,2,0,0,
LOAN00009738,APP00015584,CUST0004718,2025-08-20,30000.0,22.48,9,3653.28,Defaulted,12370.73,108,1,0,
LOAN00009739,APP00015585,CUST0021205,2026-06-09,50500.0,18.54,6,8877.61,Active,50500.0,0,0,0,
LOAN00009740,APP00015588,CUST0023114,2026-01-28,98000.0,16.35,6,17121.01,Active,16890.89,0,0,0,
LOAN00009741,APP00015589,CUST0014493,2026-03-06,24500.0,26.03,6,4398.89,Active,18921.0,51,0,0,
LOAN00009742,APP00015590,CUST0017426,2025-10-18,7500.0,25.01,1,7656.31,Closed,0.0,0,0,0,2025-11-22
LOAN00009743,APP00015591,CUST0008623,2026-02-01,22000.0,17.7,2,11243.97,Closed,0.0,0,0,0,2026-04-18
LOAN00009744,APP00015592,CUST0004196,2025-01-06,16500.0,27.28,1,16875.1,Closed,0.0,0,0,0,2025-02-25
LOAN00009745,APP00015593,CUST0002083,2025-08-22,74000.0,28.48,12,7158.83,Active,20484.44,3,0,0,
LOAN00009746,APP00015594,CUST0014290,2025-12-01,97500.0,28.2,24,5361.57,Defaulted,99258.63,174,1,0,
LOAN00009747,APP00015595,CUST0013695,2025-11-23,19500.0,27.01,1,19938.91,Defaulted,15811.07,157,1,0,
LOAN00009748,APP00015596,CUST0022033,2025-10-21,287000.0,20.0,9,34604.84,Active,34037.56,0,0,0,
LOAN00009749,APP00015600,CUST0018914,2024-03-03,268500.0,24.88,24,14314.09,Defaulted,51995.79,142,1,0,
LOAN00009750,APP00015605,CUST0015998,2026-03-04,19000.0,20.06,12,1760.6,Active,18381.79,47,0,0,
LOAN00009751,APP00015606,CUST0007163,2026-01-11,37500.0,24.0,12,3545.98,Active,33742.13,64,0,0,
LOAN00009752,APP00015607,CUST0020514,2025-05-11,71500.0,22.74,18,4725.28,Active,24873.07,21,0,0,
LOAN00009753,APP00015608,CUST0015727,2025-12-29,247500.0,25.08,9,30452.96,Active,104786.85,11,0,0,
LOAN00009754,APP00015610,CUST0022104,2024-12-29,268000.0,22.62,12,25163.33,Closed,0.0,0,0,0,2026-01-15
LOAN00009755,APP00015611,CUST0013996,2025-09-30,35000.0,18.77,24,1760.39,Active,23375.09,0,0,0,
LOAN00009756,APP00015612,CUST0018760,2026-06-16,42000.0,23.31,1,42815.85,Active,42000.0,0,0,0,
LOAN00009757,APP00015613,CUST0023834,2026-05-14,445500.0,22.63,6,79227.09,Active,374674.3,0,0,0,
LOAN00009758,APP00015615,CUST0015038,2026-06-30,28500.0,21.38,12,2658.94,Active,28500.0,0,0,0,
LOAN00009759,APP00015618,CUST0015110,2025-09-28,12000.0,24.39,1,12243.9,Closed,0.0,0,0,0,2025-11-05
LOAN00009760,APP00015619,CUST0018918,2025-06-16,149500.0,27.15,24,8141.22,Active,92800.62,1,0,0,
LOAN00009761,APP00015621,CUST0019722,2026-02-21,5000.0,27.21,1,5113.38,Defaulted,5632.58,95,1,0,
LOAN00009762,APP00015623,CUST0006081,2026-02-07,205500.0,21.13,18,13420.73,Active,165243.32,0,0,0,
LOAN00009763,APP00015624,CUST0001310,2024-09-25,33500.0,24.7,9,4115.7,Closed,0.0,0,0,0,2025-07-06
LOAN00009764,APP00015626,CUST0005631,2025-11-27,44500.0,21.02,6,7877.95,Closed,0.0,0,0,0,2026-06-13
LOAN00009765,APP00015628,CUST0008257,2026-01-01,37000.0,20.23,1,37623.76,Closed,0.0,0,0,0,2026-02-14
LOAN00009766,APP00015629,CUST0010198,2026-01-03,12500.0,23.62,3,4331.76,Closed,0.0,0,0,0,2026-04-10
LOAN00009767,APP00015630,CUST0019417,2025-10-12,6500.0,27.67,6,1172.42,Defaulted,1286.37,185,1,0,
LOAN00009768,APP00015631,CUST0015129,2025-12-12,4500.0,26.58,6,809.2,Closed,0.0,0,0,0,2026-06-30
LOAN00009769,APP00015632,CUST0000374,2026-02-02,110000.0,25.02,36,4374.74,Active,103387.29,25,0,0,
LOAN00009770,APP00015633,CUST0006042,2026-06-28,28500.0,24.2,3,9885.72,Active,28500.0,0,0,0,
LOAN00009771,APP00015634,CUST0003229,2024-12-23,113500.0,23.59,6,20239.32,Defaulted,65317.56,93,1,0,
LOAN00009772,APP00015635,CUST0013262,2025-07-02,200000.0,21.58,18,13105.05,Active,85477.11,0,0,0,
LOAN00009773,APP00015636,CUST0016037,2025-09-26,65000.0,25.47,18,4382.47,Active,37939.35,4,0,0,
LOAN00009774,APP00015637,CUST0011056,2024-06-19,14000.0,25.62,12,1334.83,Closed,0.0,0,0,0,2025-07-07
LOAN00009775,APP00015639,CUST0001359,2025-11-22,62000.0,21.21,36,2342.54,Active,52796.55,0,0,0,
LOAN00009776,APP00015641,CUST0005945,2026-04-02,65500.0,18.05,3,22493.42,Active,22160.1,0,0,0,
LOAN00009777,APP00015642,CUST0003249,2025-11-04,377000.0,24.54,36,14897.89,Active,323487.94,0,0,0,
LOAN00009778,APP00015643,CUST0017090,2025-09-26,54500.0,25.86,9,6726.58,Defaulted,21109.45,170,1,0,
LOAN00009779,APP00015644,CUST0009933,2024-05-21,198500.0,26.04,12,18966.6,Closed,0.0,0,0,0,2025-06-03
LOAN00009780,APP00015646,CUST0022528,2025-12-18,44000.0,21.13,1,44774.77,Closed,0.0,0,0,0,2026-01-19
LOAN00009781,APP00015647,CUST0024308,2024-07-31,34500.0,23.32,3,11949.83,Closed,0.0,0,0,0,
LOAN00009782,APP00015650,CUST0017391,2025-10-12,216000.0,31.69,12,21237.18,Active,125439.52,58,0,0,
LOAN00009783,APP00015651,CUST0014117,2026-03-15,130500.0,17.35,24,6474.18,Active,116537.96,0,0,0,
LOAN00009784,APP00015653,CUST0021108,2025-12-03,12500.0,24.66,3,4339.08,Closed,0.0,0,0,0,2026-03-04
LOAN00009785,APP00015655,CUST0019626,2025-11-14,33500.0,28.2,3,11695.56,Closed,0.0,0,0,0,2026-02-23
LOAN00009786,APP00015656,CUST0007809,2025-09-21,54000.0,18.84,9,6480.78,Closed,0.0,0,0,0,
LOAN00009787,APP00015657,CUST0003889,2026-06-03,367000.0,31.46,9,46307.34,Active,367000.0,0,0,0,
LOAN00009788,APP00015659,CUST0004667,2025-06-20,33000.0,16.02,12,2994.43,Closed,0.0,0,0,0,2026-06-30
LOAN00009789,APP00015660,CUST0020827,2026-04-22,36500.0,21.98,6,6479.22,Active,35383.65,47,0,0,
LOAN00009790,APP00015662,CUST0007381,2025-12-20,8500.0,26.92,1,8690.68,Defaulted,9383.71,187,1,0,
LOAN00009791,APP00015664,CUST0016628,2024-11-28,88500.0,28.83,18,6114.09,Closed,0.0,0,0,0,2026-06-11
LOAN00009792,APP00015665,CUST0012974,2026-04-15,228000.0,28.76,12,22088.23,Active,241920.52,47,0,0,
LOAN00009793,APP00015666,CUST0004355,2026-03-02,10000.0,23.65,1,10197.08,Closed,0.0,0,0,0,2026-04-14
LOAN00009794,APP00015667,CUST0003707,2025-05-20,40500.0,17.49,6,7098.49,Closed,0.0,0,0,0,2025-11-26
LOAN00009795,APP00015668,CUST0003303,2026-06-05,40500.0,19.56,6,7140.28,Active,40500.0,0,0,0,
LOAN00009796,APP00015669,CUST0013904,2025-07-08,7500.0,17.04,12,684.18,Active,674.58,0,0,0,
LOAN00009797,APP00015670,CUST0018734,2026-04-02,76500.0,16.31,3,26196.29,Active,25845.03,0,0,0,
LOAN00009798,APP00015673,CUST0005130,2026-04-23,31500.0,26.44,2,16272.43,Closed,0.0,0,0,0,2026-06-30
LOAN00009799,APP00015674,CUST0017550,2024-05-24,54500.0,18.83,6,9588.67,Closed,0.0,0,0,0,2024-12-14
LOAN00009800,APP00015676,CUST0015727,2025-05-24,31500.0,22.71,1,32096.14,Closed,0.0,0,0,0,2025-07-08
LOAN00009801,APP00015677,CUST0007616,2026-05-18,18500.0,22.32,1,18844.1,Active,0.0,0,0,0,
LOAN00009802,APP00015679,CUST0023763,2025-05-14,214000.0,22.25,36,8200.46,Active,152419.51,0,0,0,
LOAN00009803,APP00015682,CUST0004955,2026-02-11,118500.0,26.17,18,8030.43,Active,95992.38,0,0,0,
LOAN00009804,APP00015683,CUST0021904,2024-06-29,107500.0,26.93,12,10318.2,Closed,0.0,0,0,0,2025-07-17
LOAN00009805,APP00015684,CUST0016317,2026-05-10,32000.0,25.88,3,11130.03,Active,21560.1,0,0,0,
LOAN00009806,APP00015685,CUST0024150,2026-04-17,29500.0,21.89,24,1528.8,Active,30357.3,34,0,0,
LOAN00009807,APP00015687,CUST0021534,2026-03-17,66000.0,27.91,12,6366.49,Defaulted,62154.9,153,1,0,
LOAN00009808,APP00015688,CUST0017844,2026-05-31,56000.0,25.23,18,3769.06,Active,53408.34,0,0,0,
LOAN00009809,APP00015689,CUST0011906,2026-06-07,112500.0,21.78,18,7382.48,Active,112500.0,0,0,0,
LOAN00009810,APP00015691,CUST0013161,2026-01-29,138000.0,28.64,9,17220.61,Active,116702.25,77,0,0,
LOAN00009811,APP00015692,CUST0005430,2026-02-28,331500.0,22.21,24,17232.01,Defaulted,364109.08,136,1,0,
LOAN00009812,APP00015693,CUST0005833,2026-02-12,47000.0,20.46,3,16203.91,Defaulted,48933.12,130,1,0,
LOAN00009813,APP00015694,CUST0019483,2025-08-22,140000.0,28.6,12,13551.97,Active,39081.55,14,0,0,
LOAN00009814,APP00015696,CUST0011586,2026-04-09,189000.0,27.59,24,10334.48,Active,206830.15,70,0,0,
LOAN00009815,APP00015697,CUST0006718,2025-03-07,9000.0,21.88,24,466.37,Active,3838.93,0,0,0,
LOAN00009816,APP00015698,CUST0008376,2026-01-05,3000.0,27.98,2,1552.66,Closed,0.0,0,0,0,2026-03-13
LOAN00009817,APP00015701,CUST0015577,2025-06-26,12500.0,25.3,18,841.74,Active,6479.61,44,0,0,
LOAN00009818,APP00015702,CUST0020509,2025-07-08,186500.0,22.47,18,12300.92,Active,102100.93,50,0,0,
LOAN00009819,APP00015703,CUST0011287,2026-02-06,233000.0,24.52,24,12379.52,Active,201578.96,0,0,0,
LOAN00009820,APP00015706,CUST0020443,2026-06-21,27000.0,21.32,24,1391.66,Active,27000.0,0,0,0,
LOAN00009821,APP00015707,CUST0002988,2025-05-31,65000.0,28.48,12,6288.16,Closed,0.0,0,0,0,2026-06-06
LOAN00009822,APP00015709,CUST0011759,2026-06-03,7000.0,27.76,3,2442.11,Active,7000.0,0,0,0,
LOAN00009823,APP00015713,CUST0013082,2026-05-29,108000.0,28.74,12,10461.79,Active,100124.81,0,0,0,
LOAN00009824,APP00015716,CUST0003753,2025-11-11,115500.0,25.76,24,6208.54,Active,87653.47,0,0,0,
LOAN00009825,APP00015717,CUST0002749,2026-06-11,51000.0,14.84,12,4599.32,Active,51000.0,0,0,0,
LOAN00009826,APP00015718,CUST0002100,2025-06-01,101000.0,26.71,24,5477.57,Active,57131.72,0,0,0,
LOAN00009827,APP00015719,CUST0024718,2026-05-23,51000.0,22.38,12,4782.65,Active,47168.5,0,0,0,
LOAN00009828,APP00015721,CUST0013348,2025-06-23,59500.0,19.86,9,7170.15,Closed,0.0,0,0,0,2026-04-09
LOAN00009829,APP00015725,CUST0022489,2026-06-19,133500.0,27.84,24,7316.73,Active,133500.0,0,0,0,
LOAN00009830,APP00015726,CUST0005187,2025-08-30,70500.0,18.9,9,8463.06,Closed,0.0,0,0,0,2026-06-05
LOAN00009831,APP00015731,CUST0019502,2025-03-30,38000.0,28.47,36,1581.48,Active,25920.06,0,0,0,
LOAN00009832,APP00015732,CUST0018620,2025-12-25,18000.0,24.12,6,3214.55,Closed,0.0,0,0,0,2026-06-30
LOAN00009833,APP00015735,CUST0010994,2025-05-31,33500.0,24.64,36,1325.58,Active,26563.74,58,0,0,
LOAN00009834,APP00015736,CUST0022282,2026-04-28,3000.0,25.7,2,1548.36,Closed,0.0,0,0,0,2026-06-30
LOAN00009835,APP00015742,CUST0001619,2026-05-06,248000.0,26.47,6,44582.44,Active,208888.03,0,0,0,
LOAN00009836,APP00015743,CUST0010307,2025-08-02,118000.0,18.96,9,14168.53,Closed,0.0,0,0,0,2026-05-05
LOAN00009837,APP00015744,CUST0014713,2026-03-28,82500.0,18.69,9,9895.23,Active,56264.72,0,0,0,
LOAN00009838,APP00015745,CUST0007041,2024-11-21,250000.0,24.96,18,16793.05,Closed,0.0,0,0,0,2026-05-27
LOAN00009839,APP00015746,CUST0016715,2025-11-29,5000.0,21.82,9,607.28,Active,1663.41,19,0,0,
LOAN00009840,APP00015747,CUST0005419,2026-01-06,46000.0,18.9,6,8094.79,Active,7969.3,0,0,0,
LOAN00009841,APP00015749,CUST0012557,2026-02-16,223000.0,24.75,12,21167.81,Defaulted,193234.61,90,1,0,
LOAN00009842,APP00015751,CUST0001902,2026-04-27,97000.0,25.04,18,6519.51,Active,90051.61,28,0,0,
LOAN00009843,APP00015753,CUST0008036,2026-03-10,7500.0,22.55,3,2594.54,Closed,0.0,0,0,0,2026-06-29
LOAN00009844,APP00015755,CUST0000030,2025-12-05,165500.0,23.89,24,8741.08,Active,147327.19,58,0,0,
LOAN00009845,APP00015757,CUST0007911,2026-05-21,137500.0,25.32,6,24638.5,Active,115762.75,0,0,0,
LOAN00009846,APP00015758,CUST0016637,2026-06-27,22000.0,27.46,12,2117.32,Active,22000.0,0,0,0,
LOAN00009847,APP00015759,CUST0005901,2026-03-31,58000.0,27.56,9,7206.87,Defaulted,64126.81,150,1,0,
LOAN00009848,APP00015761,CUST0007810,2024-12-17,55500.0,19.05,2,28412.53,Closed,0.0,0,0,0,2025-03-03
LOAN00009849,APP00015766,CUST0002821,2025-07-06,8000.0,28.57,1,8190.47,Closed,0.0,0,0,0,2025-08-21
LOAN00009850,APP00015767,CUST0008162,2025-05-23,61000.0,21.52,24,3150.13,Active,31195.35,0,0,0,
LOAN00009851,APP00015768,CUST0001630,2025-02-16,98000.0,26.01,9,12102.69,Closed,0.0,0,0,0,2025-12-06
LOAN00009852,APP00015769,CUST0006434,2026-04-20,28500.0,24.2,2,14682.5,Closed,0.0,0,0,0,2026-06-30
LOAN00009853,APP00015770,CUST0015564,2026-06-30,8500.0,27.85,1,8697.27,Active,8500.0,0,0,0,
LOAN00009854,APP00015771,CUST0023289,2025-08-01,73000.0,29.8,18,5078.61,Active,47011.11,55,0,0,
LOAN00009855,APP00015772,CUST0006621,2026-02-27,52500.0,23.44,18,3487.51,Active,49483.23,39,0,0,
LOAN00009856,APP00015773,CUST0009984,2025-07-01,38000.0,24.19,2,19576.42,Closed,0.0,0,0,0,2025-09-02
LOAN00009857,APP00015775,CUST0018964,2026-06-25,172500.0,25.9,24,9284.66,Active,172500.0,0,0,0,
LOAN00009858,APP00015776,CUST0022897,2026-04-24,321000.0,24.84,24,17106.5,Active,299859.84,0,0,0,
LOAN00009859,APP00015777,CUST0021980,2026-05-25,140000.0,21.73,24,7244.29,Active,135290.88,0,0,0,
LOAN00009860,APP00015778,CUST0006151,2025-02-17,203000.0,23.55,12,19151.42,Closed,0.0,0,0,0,2026-03-05
LOAN00009861,APP00015780,CUST0024820,2025-06-23,22000.0,17.58,1,22322.3,Closed,0.0,0,0,0,2025-08-09
LOAN00009862,APP00015781,CUST0003792,2026-04-14,57000.0,23.9,3,19761.81,Active,41520.93,12,0,0,
LOAN00009863,APP00015782,CUST0008351,2025-09-05,31500.0,21.42,6,5582.83,Closed,0.0,0,0,0,2026-03-12
LOAN00009864,APP00015784,CUST0005981,2026-05-26,34500.0,18.92,12,3178.08,Active,31865.87,0,0,0,
LOAN00009865,APP00015785,CUST0016911,2025-03-30,74500.0,20.96,12,6935.55,Closed,0.0,0,0,0,2026-04-08
LOAN00009866,APP00015786,CUST0018951,2025-05-02,116500.0,21.92,6,20676.76,Closed,0.0,0,0,0,2025-11-16
LOAN00009867,APP00015787,CUST0017846,2026-02-17,18500.0,25.26,1,18889.42,Closed,0.0,0,0,0,2026-03-25
LOAN00009868,APP00015790,CUST0014979,2026-04-27,12500.0,20.58,2,6411.24,Closed,0.0,0,0,0,2026-06-27
LOAN00009869,APP00015791,CUST0021967,2026-04-29,5000.0,21.19,6,885.59,Active,3685.29,4,0,0,
LOAN00009870,APP00015792,CUST0022750,2025-12-31,35500.0,28.49,9,4427.32,Active,14068.08,17,0,0,
LOAN00009871,APP00015793,CUST0010818,2025-10-26,49500.0,25.88,12,4725.85,Defaulted,17852.76,197,1,0,
LOAN00009872,APP00015796,CUST0002557,2025-10-27,148500.0,26.21,24,8016.11,Defaulted,128659.58,122,1,0,
LOAN00009873,APP00015797,CUST0018498,2026-01-29,59000.0,19.46,9,7098.5,Active,27279.15,0,0,0,
LOAN00009874,APP00015798,CUST0009436,2025-09-06,68000.0,20.06,18,4405.86,Active,36531.8,0,0,0,
LOAN00009875,APP00015799,CUST0014836,2025-12-19,17500.0,19.98,3,6028.65,Closed,0.0,0,0,0,2026-04-08
LOAN00009876,APP00015801,CUST0009565,2026-06-30,403000.0,21.29,18,26350.15,Active,403000.0,0,0,0,
LOAN00009877,APP00015803,CUST0008829,2025-04-11,93000.0,16.41,12,8456.02,Closed,0.0,0,0,0,2026-04-18
LOAN00009878,APP00015804,CUST0000896,2026-07-03,37000.0,26.95,36,1509.54,Active,37000.0,0,0,0,
LOAN00009879,APP00015806,CUST0019569,2026-05-09,25500.0,24.72,1,26025.3,Active,0.0,0,0,0,
LOAN00009880,APP00015809,CUST0009640,2025-07-21,38500.0,19.65,12,3559.98,Active,3502.66,0,0,0,
LOAN00009881,APP00015811,CUST0017864,2026-06-29,58000.0,17.45,18,3685.55,Active,58000.0,0,0,0,
LOAN00009882,APP00015812,CUST0019278,2026-04-13,7500.0,28.16,1,7676.0,Closed,0.0,0,0,0,2026-05-21
LOAN00009883,APP00015814,CUST0017204,2024-09-24,103500.0,27.88,24,5674.63,Active,16262.52,0,0,0,
LOAN00009884,APP00015815,CUST0017272,2025-04-04,60000.0,19.2,18,3862.76,Active,18664.4,27,0,0,
LOAN00009885,APP00015816,CUST0023555,2025-06-24,17000.0,23.03,1,17326.26,Closed,0.0,0,0,0,2025-07-27
LOAN00009886,APP00015817,CUST0010036,2026-06-27,104500.0,21.71,24,5406.31,Active,104500.0,0,0,0,
LOAN00009887,APP00015818,CUST0000223,2025-11-01,287000.0,18.86,12,26429.77,Active,126139.49,0,0,0,
LOAN00009888,APP00015820,CUST0004955,2025-07-29,75500.0,26.04,12,7214.0,Active,20539.47,51,0,0,
LOAN00009889,APP00015821,CUST0011383,2026-06-28,216000.0,21.48,18,14143.0,Active,216000.0,0,0,0,
LOAN00009890,APP00015823,CUST0023739,2026-05-11,66500.0,24.72,18,4459.12,Active,63410.78,0,0,0,
LOAN00009891,APP00015828,CUST0016367,2025-10-26,16500.0,20.55,18,1072.96,Active,9784.56,0,0,0,
LOAN00009892,APP00015829,CUST0004168,2026-05-13,31500.0,20.98,9,3813.03,Active,28237.7,0,0,0,
LOAN00009893,APP00015832,CUST0019886,2025-03-19,25500.0,20.08,1,25926.7,Closed,0.0,0,0,0,2025-04-23
LOAN00009894,APP00015833,CUST0012752,2026-01-17,11000.0,21.94,12,1029.22,Active,7823.88,15,0,0,
LOAN00009895,APP00015835,CUST0004947,2025-03-21,48500.0,25.31,36,1936.31,Active,34721.82,18,0,0,
LOAN00009896,APP00015836,CUST0002246,2025-12-12,39000.0,25.67,1,39834.27,Defaulted,40587.39,189,1,0,
LOAN00009897,APP00015837,CUST0018866,2025-10-21,41000.0,20.1,1,41686.75,Closed,0.0,0,0,0,2025-12-09
LOAN00009898,APP00015839,CUST0019505,2026-06-11,36500.0,21.89,9,4434.37,Active,36500.0,0,0,0,
LOAN00009899,APP00015840,CUST0013304,2025-10-20,18000.0,20.8,1,18312.0,Closed,0.0,0,0,0,2025-12-01
LOAN00009900,APP00015841,CUST0016651,2026-03-02,135000.0,22.04,24,7006.22,Active,121168.89,0,0,0,
LOAN00009901,APP00015843,CUST0012746,2024-03-06,52500.0,18.75,3,18049.7,Closed,0.0,0,0,0,2024-06-10
LOAN00009902,APP00015844,CUST0008650,2025-08-07,60000.0,17.22,18,3806.07,Active,28572.89,0,0,0,
LOAN00009903,APP00015845,CUST0007655,2025-09-14,12500.0,26.61,3,4352.81,Defaulted,7774.58,144,1,0,
LOAN00009904,APP00015846,CUST0001872,2026-02-06,157500.0,22.89,18,10420.33,Active,126976.32,0,0,0,
LOAN00009905,APP00015847,CUST0016001,2026-02-05,17500.0,21.06,1,17807.13,Closed,0.0,0,0,0,2026-03-06
LOAN00009906,APP00015848,CUST0011895,2025-10-26,20000.0,24.36,12,1894.68,Active,7209.15,0,0,0,
LOAN00009907,APP00015849,CUST0011722,2026-03-28,50500.0,17.59,24,2511.17,Active,45108.97,0,0,0,
LOAN00009908,APP00015851,CUST0015644,2024-06-02,40500.0,30.78,24,2280.76,Closed,0.0,0,0,0,2026-06-03
LOAN00009909,APP00015852,CUST0019173,2025-10-02,103000.0,30.25,24,5772.28,Active,75235.18,0,0,0,
LOAN00009910,APP00015855,CUST0010199,2025-10-02,92500.0,23.23,12,8712.33,Active,41277.91,6,0,0,
LOAN00009911,APP00015856,CUST0017303,2026-06-30,258000.0,23.36,9,31528.58,Active,258000.0,0,0,0,
LOAN00009912,APP00015860,CUST0006404,2026-01-22,182500.0,25.65,36,7319.05,Active,172705.32,32,0,0,
