loan_id,application_id,customer_id,state,city,gender,employment_type,occupation_category,income_band,monthly_income,credit_score,debt_to_income_ratio,acquisition_channel,loan_product,purpose_category,risk_band,underwriting_score,disbursement_date,principal_amount,interest_rate,tenure_months,emi_amount,loan_status,current_outstanding,days_past_due,delinquency_bucket,default_flag,write_off_flag,total_due_amount,total_paid_amount,repayment_completion_rate,missed_payment_count,partial_payment_count,late_payment_count,avg_days_late,max_days_late,pd_score,lgd,ead,expected_credit_loss,par30_flag,par60_flag,par90_flag,risk_priority_score,risk_priority_band,total_contact_attempts,total_recovered_amount,promise_to_pay_count,last_action_date,last_contact_attempt_number,expected_recoverable_value,collections_priority_score,recommended_next_action
LOAN00021608,APP00034869,CUST0016002,Kerala,Kozhikode,Male,Self-employed,Other Services,Mass Market,40739,618,0.602,Partner Marketplace,Personal Loan,Travel,Critical,25.5,2025-12-12,84500.0,28.16,12,8161.37,Active,62520.61,60,31-60 DPD,0,0,48968.22,19925.34,0.4069,3,1,1,47.166666666666664,116,0.4548,0.58,62520.61,16491.94,1,1,0,46.26,Medium Priority,3.0,0.0,0.0,2026-05-23,3.0,26258.66,28.22,Priority phone call
LOAN00013670,APP00022023,CUST0023514,Delhi,Saket,Female,Contract Worker,Other Services,Mass Market,42485,612,0.255,Mobile App,Personal Loan,Medical Expense,Critical,40.79,2026-01-20,36500.0,29.4,18,2532.01,Active,36236.12,81,Default,0,0,12660.050000000001,7596.030000000001,0.6,1,0,1,24.0,117,0.4227,0.58,36236.12,8883.86,1,1,0,44.06,Medium Priority,7.0,0.0,2.0,2026-06-29,7.0,17045.47,28.22,Escalated call + field follow-up
LOAN00018817,APP00030461,CUST0001924,Uttar Pradesh,Kanpur,Female,Small Business Owner,Small Business,Mass Market,35774,687,0.536,Website,Personal Loan,Debt Consolidation,Critical,31.54,2026-02-02,54000.0,28.7,12,5229.83,Active,46880.34,60,61-90 DPD,0,0,20919.32,15249.89,0.729,0,2,2,21.0,32,0.3985,0.58,46880.34,10835.45,1,1,0,43.27,Medium Priority,3.0,4490.7,1.0,2026-05-22,3.0,20871.13,28.21,Priority phone call
LOAN00008842,APP00014188,CUST0004329,Maharashtra,Nagpur,Female,Self-employed,Transport and Logistics,Low Income,16805,682,0.433,Social Media,Consumer Durable Loan,Home Appliance,Critical,43.3,2026-04-12,33000.0,25.27,9,4063.46,Active,33822.09,65,31-60 DPD,0,0,8126.92,3249.63,0.3999,1,1,0,42.0,68,0.38,0.58,33822.09,7454.39,1,1,0,42.07,Medium Priority,1.0,4326.56,0.0,2026-05-14,1.0,14205.28,28.2,Escalated call + field follow-up
LOAN00017735,APP00028719,CUST0000644,Andhra Pradesh,Visakhapatnam,Male,Self-employed,Transport and Logistics,Mass Market,41901,666,0.42,Partner Marketplace,Personal Loan,Debt Consolidation,Critical,32.65,2026-01-23,97000.0,28.47,6,17535.33,Active,73172.67,78,61-90 DPD,0,0,87676.65000000001,49730.57000000001,0.5672,1,2,0,15.2,38,0.38,0.58,73172.67,16127.26,1,1,0,43.19,Medium Priority,6.0,25683.29,1.0,2026-06-13,6.0,32576.47,28.19,Escalated call + field follow-up
LOAN00009430,APP00015090,CUST0022931,Kerala,Kozhikode,Female,Self-employed,Small Business,Mass Market,35146,706,0.154,Website,Personal Loan,Emergency Expense,Critical,44.55,2025-07-23,54500.0,28.57,24,3007.28,Active,38817.38,83,Default,0,0,33080.08,19800.21,0.5986,3,4,2,33.45454545454545,97,0.38,0.58,38817.38,8555.35,1,1,0,42.21,Medium Priority,5.0,11874.38,1.0,2026-02-16,5.0,17281.5,28.18,Escalated call + field follow-up
LOAN00006231,APP00010055,CUST0006136,Delhi,Saket,Female,Salaried,Manufacturing,Mass Market,36007,630,0.279,Paid Search,Personal Loan,Education,Critical,42.04,2026-03-11,40000.0,27.46,24,2184.55,Active,38638.8,60,31-60 DPD,0,0,6553.650000000001,6553.650000000001,1.0,0,0,2,9.666666666666666,16,0.38,0.58,38638.8,8515.99,1,1,0,42.21,Medium Priority,4.0,8114.719999999999,2.0,2026-06-18,4.0,18175.69,28.18,Priority phone call
LOAN00006529,APP00010528,CUST0014421,Tamil Nadu,Madurai,Female,Self-employed,Small Business,Upper Mass,77282,599,0.498,Partner Marketplace,Personal Loan,Education,Critical,18.03,2025-09-06,245500.0,26.54,6,44141.68,Active,76027.61,70,61-90 DPD,0,0,264850.08,238542.55,0.9007,0,1,4,23.833333333333332,50,0.4657,0.58,76027.61,20535.51,1,1,0,47.13,Medium Priority,10.0,168554.73,3.0,2026-06-14,10.0,37679.28,28.18,Escalated call + field follow-up
LOAN00017506,APP00028343,CUST0022058,Telangana,Nizamabad,Female,Salaried,Finance and Accounting,Upper Mass,70667,672,0.326,Mobile App,Personal Loan,Family Event,High,47.15,2025-10-25,165500.0,24.28,12,15672.05,Active,106478.32,76,61-90 DPD,0,0,125376.4,72791.92,0.5806,2,3,3,36.0,100,0.38,0.58,106478.32,23467.82,1,1,0,44.15,Medium Priority,9.0,140798.94,2.0,2026-06-24,9.0,50087.4,28.17,Escalated call + field follow-up
LOAN00009138,APP00014642,CUST0024102,Delhi,Rohini,Male,Salaried,Sales and Retail,Upper Mass,76130,704,0.109,Mobile App,Personal Loan,Family Event,High,54.53,2026-01-27,308000.0,24.24,12,29160.14,Active,235825.31,46,31-60 DPD,0,0,145800.7,87480.42,0.6,1,0,2,16.4,50,0.24,0.45,235825.31,25469.13,1,0,0,29.55,Low Priority,3.0,0.0,1.0,2026-05-24,3.0,137486.16,28.16,Priority phone call
LOAN00013424,APP00021634,CUST0020448,Karnataka,Mangaluru,Female,Salaried,Healthcare,Upper Mass,58393,607,0.201,Referral,Consumer Durable Loan,Mobile Phone,High,58.67,2025-11-23,54500.0,20.61,9,6587.38,Active,28158.56,87,61-90 DPD,0,0,46111.66,19762.14,0.4286,4,0,2,40.714285714285715,74,0.38,0.58,28158.56,6206.15,1,1,0,41.91,Medium Priority,5.0,0.0,1.0,2026-06-27,5.0,12536.19,28.15,Escalated call + field follow-up
LOAN00020731,APP00033467,CUST0006572,Karnataka,Mangaluru,Male,Salaried,Sales and Retail,Mass Market,47046,675,0.224,Mobile App,Personal Loan,Travel,Medium,63.38,2025-02-17,68500.0,20.92,36,2577.93,Active,49787.64,64,31-60 DPD,0,0,41246.88,18653.52,0.4522,7,4,3,44.3125,110,0.38,0.58,49787.64,10973.2,1,1,0,42.53,Medium Priority,14.0,79707.77,7.0,2026-06-26,14.0,24674.75,28.15,Escalated call + field follow-up
LOAN00020009,APP00032350,CUST0001506,Delhi,Dwarka,Female,Salaried,Education,Upper Mass,86364,722,0.324,Referral,Personal Loan,Education,High,59.82,2025-11-24,258500.0,25.65,24,13880.99,Active,226539.51,41,31-60 DPD,0,0,97166.93,69404.95,0.7143,1,0,2,22.0,106,0.24,0.45,226539.51,24466.27,1,0,0,29.28,Low Priority,7.0,246911.95,4.0,2026-06-30,7.0,147024.14,28.15,Priority phone call
LOAN00012868,APP00020761,CUST0016964,Tamil Nadu,Madurai,Female,Self-employed,Small Business,Upper Mass,67126,670,0.227,Paid Search,Consumer Durable Loan,Home Appliance,Medium,63.88,2025-12-15,30000.0,19.55,12,2772.58,Active,22556.82,69,31-60 DPD,0,0,16635.48,11090.32,0.6667,1,1,2,15.333333333333334,48,0.38,0.58,22556.82,4971.52,1,1,0,41.75,Medium Priority,6.0,14382.06,3.0,2026-06-13,6.0,11179.16,28.13,Escalated call + field follow-up
LOAN00000588,APP00000958,CUST0007780,Karnataka,Bengaluru,Male,Salaried,Finance and Accounting,Upper Mass,85711,714,0.383,Mobile App,Personal Loan,Medical Expense,High,54.39,2025-10-20,185500.0,24.03,9,22729.33,Active,65937.61,60,61-90 DPD,0,0,181834.64,93603.98000000001,0.5148,2,2,1,29.25,94,0.38,0.58,65937.61,14532.65,1,1,0,42.99,Medium Priority,2.0,50800.69,0.0,2026-04-10,2.0,27693.8,28.1,Priority phone call
LOAN00018263,APP00029555,CUST0005672,Maharashtra,Pune,Male,Salaried,Sales and Retail,Low Income,21746,609,0.38,Website,Consumer Durable Loan,Home Appliance,High,52.14,2026-04-02,31000.0,21.41,18,2028.73,Active,32872.96,79,Default,0,0,4057.46,0.0,0.0,2,0,0,67.0,68,0.38,0.58,32872.96,7245.2,1,1,0,42.04,Medium Priority,6.0,11281.65,2.0,2026-06-27,6.0,15463.44,28.09,Escalated call + field follow-up
LOAN00018776,APP00030402,CUST0000471,Uttar Pradesh,Kanpur,Male,Salaried,IT and Services,Low Income,12000,585,0.263,Website,Consumer Durable Loan,Laptop,Critical,33.62,2026-03-25,29000.0,24.52,12,2749.53,Active,27935.81,78,61-90 DPD,0,0,8248.59,2749.53,0.3333,0,2,1,13.0,39,0.38,0.58,27935.81,6157.05,1,1,0,41.9,Medium Priority,4.0,2331.87,1.0,2026-06-14,4.0,12437.02,28.08,Escalated call + field follow-up
LOAN00005026,APP00008047,CUST0011496,Uttar Pradesh,Ghaziabad,Male,Salaried,Finance and Accounting,Upper Mass,53016,635,0.303,Mobile App,Consumer Durable Loan,Furniture,High,48.92,2026-03-21,26000.0,21.26,6,4605.97,Active,27981.17,75,61-90 DPD,0,0,13817.91,9211.94,0.6667,1,0,1,32.666666666666664,91,0.38,0.58,27981.17,6167.05,1,1,0,41.9,Medium Priority,2.0,0.0,0.0,2026-06-27,2.0,11752.09,28.07,Escalated call + field follow-up
LOAN00018971,APP00030692,CUST0013677,Gujarat,Vadodara,Female,Salaried,Education,Upper Mass,61516,687,0.533,Website,Personal Loan,Emergency Expense,Critical,38.71,2025-03-03,224500.0,27.39,24,12252.79,Active,136112.99,72,31-60 DPD,0,0,183791.85,116214.45000000001,0.6323,2,4,5,27.666666666666668,97,0.38,0.58,136112.99,29999.3,1,1,0,45.0,Medium Priority,13.0,96624.1,2.0,2026-05-20,13.0,64027.55,28.06,Escalated call + field follow-up
LOAN00020168,APP00032597,CUST0000070,Delhi,Rohini,Female,Small Business Owner,Trading,Mass Market,46955,661,0.605,Paid Search,Consumer Durable Loan,Laptop,High,45.4,2025-10-23,36000.0,21.38,9,4364.72,Active,16715.21,88,Default,0,0,34917.76,22427.800000000003,0.6423,0,3,4,13.75,32,0.38,0.58,16715.21,3684.03,1,1,0,41.58,Medium Priority,3.0,0.0,0.0,2026-03-27,3.0,7020.39,28.05,Escalated call + field follow-up
LOAN00020865,APP00033666,CUST0016278,Maharashtra,Pune,Male,Self-employed,Sales and Retail,Upper Mass,73770,685,0.353,Partner Marketplace,Consumer Durable Loan,Laptop,High,60.33,2026-02-02,49500.0,22.17,12,4636.97,Active,49826.45,66,31-60 DPD,0,0,18547.88,7049.200000000001,0.3801,1,2,1,28.0,95,0.38,0.58,49826.45,10981.75,1,1,0,42.53,Medium Priority,2.0,14733.77,0.0,2026-05-11,2.0,20927.11,28.03,Escalated call + field follow-up
LOAN00019125,APP00030957,CUST0023902,Telangana,Karimnagar,Male,Salaried,Sales and Retail,Upper Mass,56543,653,0.258,Website,Salary Advance,Festival Expense,Medium,68.66,2026-04-12,41000.0,20.61,3,14138.78,Active,44719.23,68,61-90 DPD,0,0,28277.56,6269.82,0.2217,0,2,0,11.5,23,0.38,0.58,44719.23,9856.12,1,1,0,42.38,Medium Priority,2.0,10620.8,0.0,2026-06-09,2.0,18782.08,28.03,Escalated call + field follow-up
LOAN00020978,APP00033850,CUST0007265,Tamil Nadu,Chennai,Female,Self-employed,Professional Services,Upper Mass,83495,681,0.586,Mobile App,Personal Loan,Home Improvement,Critical,33.77,2026-01-22,188000.0,27.75,36,7750.98,Active,179009.23,38,1-30 DPD,0,0,38754.899999999994,30599.14,0.7896,0,3,2,27.6,60,0.3638,0.45,179009.23,29305.6,1,0,0,33.5,Low Priority,5.0,178069.37,3.0,2026-06-20,5.0,116176.99,28.0,Priority phone call
LOAN00008474,APP00013593,CUST0018517,West Bengal,Durgapur,Female,Salaried,Sales and Retail,Upper Mass,66123,657,0.489,Mobile App,Consumer Durable Loan,Furniture,High,51.36,2026-01-31,23500.0,21.98,18,1544.4,Active,22067.97,74,61-90 DPD,0,0,7722.0,7264.71,0.9408,0,1,1,13.2,53,0.38,0.58,22067.97,4863.78,1,1,0,41.73,Medium Priority,5.0,8879.829999999998,2.0,2026-06-08,5.0,10380.77,28.0,Escalated call + field follow-up
LOAN00010626,APP00017027,CUST0017622,Andhra Pradesh,Tirupati,Male,Salaried,Healthcare,Upper Mass,73092,710,0.492,Social Media,Personal Loan,Medical Expense,High,48.94,2026-04-17,187500.0,23.83,18,12491.07,Active,188357.62,55,31-60 DPD,0,0,24982.14,24982.14,1.0,0,0,2,5.5,6,0.24,0.45,188357.62,20342.62,1,0,0,28.19,Low Priority,2.0,38394.66,1.0,2026-06-24,2.0,109812.49,27.97,Priority phone call
LOAN00006218,APP00010033,CUST0023735,Telangana,Nizamabad,Male,Salaried,Education,Mass Market,36103,654,0.417,Referral,Salary Advance,Festival Expense,High,58.36,2025-11-15,15000.0,22.82,2,7714.61,Active,14593.18,71,61-90 DPD,0,0,15429.22,2527.87,0.1638,1,1,0,47.0,88,0.38,0.58,14593.18,3216.34,1,1,0,41.52,Medium Priority,6.0,0.0,3.0,2026-05-21,6.0,7232.38,27.97,Escalated call + field follow-up
LOAN00001397,APP00002242,CUST0002073,Uttar Pradesh,Lucknow,Male,Contract Worker,Operations Support,Mass Market,49041,640,0.372,Mobile App,Consumer Durable Loan,Laptop,Critical,37.25,2026-03-14,18500.0,24.58,9,2271.77,Active,19336.89,72,61-90 DPD,0,0,6815.3099999999995,4543.54,0.6667,0,1,1,14.333333333333334,43,0.38,0.58,19336.89,4261.85,1,1,0,41.65,Medium Priority,3.0,4795.29,1.0,2026-06-20,3.0,8608.78,27.97,Escalated call + field follow-up
LOAN00000661,APP00001074,CUST0005183,Gujarat,Surat,Male,Salaried,Education,Upper Mass,57159,701,0.372,Mobile App,Personal Loan,Travel,High,47.66,2024-10-12,156000.0,22.9,18,10321.85,Active,13841.05,77,61-90 DPD,0,0,185793.30000000002,93409.63,0.5028,6,4,7,41.55555555555556,113,0.38,0.58,13841.05,3050.57,1,1,0,41.5,Medium Priority,21.0,33717.57,8.0,2026-06-17,21.0,6859.62,27.96,Escalated call + field follow-up
LOAN00000195,APP00000311,CUST0000319,Tamil Nadu,Chennai,Male,Self-employed,Transport and Logistics,Upper Mass,79889,705,0.339,Website,Salary Advance,Monthly Cashflow,Medium,71.44,2026-04-13,31500.0,21.85,6,5589.61,Active,31824.89,64,61-90 DPD,0,0,11179.22,1509.92,0.1351,1,1,0,44.5,88,0.38,0.58,31824.89,7014.21,1,1,0,42.01,Medium Priority,1.0,0.0,0.0,2026-06-12,1.0,13366.45,27.95,Escalated call + field follow-up
LOAN00006971,APP00011204,CUST0023253,Delhi,New Delhi,Female,Salaried,IT and Services,Upper Mass,94116,626,0.52,Partner Marketplace,Consumer Durable Loan,Electronics,Critical,40.58,2026-04-24,20000.0,24.56,6,3576.14,Active,25658.64,75,61-90 DPD,0,0,7152.28,0.0,0.0,0,1,1,0.0,0,0.38,0.58,25658.64,5655.16,1,1,0,41.83,Medium Priority,2.0,4308.07,0.0,2026-06-21,2.0,10776.63,27.94,Escalated call + field follow-up
LOAN00021060,APP00033991,CUST0006657,Tamil Nadu,Madurai,Female,Salaried,Education,Mass Market,33649,692,0.518,DSA Agent,Consumer Durable Loan,Mobile Phone,High,55.21,2024-09-29,45000.0,21.75,24,2328.97,Active,12906.2,77,Default,0,0,48908.369999999995,28819.699999999997,0.5893,7,4,5,33.95238095238095,118,0.38,0.58,12906.2,2844.53,1,1,0,41.47,Medium Priority,16.0,22983.91,5.0,2026-06-13,16.0,6396.31,27.91,Escalated call + field follow-up
LOAN00017308,APP00028006,CUST0018605,Andhra Pradesh,Guntur,Female,Small Business Owner,Retail Business,Upper Mass,53836,626,0.211,Mobile App,Personal Loan,Family Event,Critical,42.7,2026-02-28,34500.0,29.09,12,3347.88,Active,31974.72,75,61-90 DPD,0,0,13391.52,10043.64,0.75,0,1,1,9.5,36,0.38,0.58,31974.72,7047.23,1,1,0,42.02,Medium Priority,4.0,5379.79,1.0,2026-06-26,4.0,14235.15,27.89,Escalated call + field follow-up
LOAN00015008,APP00024237,CUST0000653,Andhra Pradesh,Tirupati,Male,Gig Worker,Delivery and Mobility,Mass Market,25724,636,0.321,Mobile App,Personal Loan,Education,Critical,26.79,2025-09-30,34500.0,29.08,24,1912.69,Active,28973.89,88,Default,0,0,17214.21,3825.38,0.2222,7,0,2,62.666666666666664,120,0.4574,0.58,28973.89,7686.54,1,1,0,45.41,Medium Priority,12.0,28164.780000000002,3.0,2026-06-14,12.0,14359.46,27.89,Escalated call + field follow-up
LOAN00004895,APP00007830,CUST0003703,Maharashtra,Mumbai,Male,Salaried,Manufacturing,Upper Mass,73140,670,0.245,Paid Search,Personal Loan,Travel,High,50.54,2026-01-16,84500.0,25.15,24,4516.26,Active,79584.97,79,61-90 DPD,0,0,22581.300000000003,9971.3,0.4416,1,1,3,26.8,88,0.38,0.58,79584.97,17540.53,1,1,0,43.38,Medium Priority,5.0,11617.38,0.0,2026-06-14,5.0,33425.69,27.89,Escalated call + field follow-up
LOAN00014843,APP00023979,CUST0011936,Tamil Nadu,Chennai,Female,Salaried,Education,Upper Mass,79237,708,0.203,DSA Agent,Consumer Durable Loan,Electronics,Medium,71.87,2026-04-06,48500.0,20.29,6,8568.38,Active,56136.97,71,61-90 DPD,0,0,17136.76,0.0,0.0,2,0,0,96.5,117,0.38,0.58,56136.97,12372.59,1,1,0,42.71,Medium Priority,3.0,8467.25,0.0,2026-06-12,3.0,23577.53,27.88,Escalated call + field follow-up
LOAN00005495,APP00008828,CUST0004716,Delhi,New Delhi,Male,Small Business Owner,Small Business,Affluent,111801,701,0.241,Mobile App,Personal Loan,Emergency Expense,High,52.52,2025-12-23,290500.0,26.14,24,15671.08,Active,251659.58,46,31-60 DPD,0,0,94026.48,58973.8,0.6272,1,2,2,38.666666666666664,111,0.24,0.45,251659.58,27179.23,1,0,0,30.0,Low Priority,4.0,44910.86,1.0,2026-05-23,4.0,146717.54,27.84,Priority phone call
LOAN00007479,APP00012015,CUST0021306,Telangana,Hyderabad,Male,Self-employed,Professional Services,Upper Mass,87930,691,0.622,DSA Agent,Personal Loan,Family Event,Critical,44.93,2026-04-18,58000.0,26.59,12,5557.41,Active,55482.94,60,61-90 DPD,0,0,11114.82,0.0,0.0,0,2,0,0.0,0,0.4548,0.58,55482.94,14635.51,1,1,0,46.05,Medium Priority,3.0,0.0,0.0,2026-06-23,3.0,23302.83,27.83,Priority phone call
LOAN00020209,APP00032660,CUST0021334,Gujarat,Vadodara,Male,Small Business Owner,Services Business,Upper Mass,84556,697,0.066,Website,Business Micro-loan,Business Expansion,Critical,44.3,2025-10-10,306500.0,29.79,12,29848.15,Active,166099.87,44,31-60 DPD,0,0,238785.2,232045.17,0.9718,0,1,3,6.625,24,0.389,0.45,166099.87,29075.78,1,0,0,34.26,Low Priority,9.0,150334.38,5.0,2026-06-10,9.0,107798.82,27.82,Priority phone call
LOAN00008812,APP00014137,CUST0018622,Tamil Nadu,Salem,Female,Gig Worker,Transport and Logistics,Mass Market,40833,631,0.549,Mobile App,Salary Advance,Utility Bills,Critical,36.64,2025-08-19,8000.0,25.39,2,4127.39,Active,3774.76,75,61-90 DPD,0,0,8254.78,4127.39,0.5,1,0,0,50.0,100,0.4138,0.58,3774.76,905.96,1,1,0,42.73,Medium Priority,11.0,1286.57,5.0,2026-06-10,11.0,1870.77,27.81,Escalated call + field follow-up
LOAN00016571,APP00026806,CUST0011269,Telangana,Karimnagar,Male,Salaried,Manufacturing,Upper Mass,57019,673,0.634,Partner Marketplace,Consumer Durable Loan,Laptop,High,57.57,2025-11-07,5000.0,21.12,9,605.58,Active,3177.7,83,61-90 DPD,0,0,4239.06,2693.09,0.6353,2,1,2,27.714285714285715,76,0.38,0.58,3177.7,700.37,1,1,0,41.19,Medium Priority,7.0,1819.82,3.0,2026-06-10,7.0,1574.87,27.8,Escalated call + field follow-up
LOAN00000431,APP00000707,CUST0005132,Telangana,Nizamabad,Other,Self-employed,Other Services,Upper Mass,78147,700,0.246,Paid Search,Personal Loan,Family Event,High,56.71,2025-10-05,213000.0,24.45,36,8407.01,Active,187568.73,51,31-60 DPD,0,0,67256.08,50442.06,0.75,2,0,3,37.75,112,0.24,0.45,187568.73,20257.42,1,0,0,28.17,Low Priority,5.0,49227.47,3.0,2026-06-26,5.0,121732.11,27.77,Priority phone call
LOAN00019752,APP00031969,CUST0023250,Karnataka,Mangaluru,Female,Self-employed,Other Services,Upper Mass,61593,702,0.419,Website,Consumer Durable Loan,Home Appliance,High,60.39,2025-10-20,51500.0,22.44,18,3396.02,Active,38574.66,80,61-90 DPD,0,0,27168.16,20376.12,0.75,2,0,3,27.75,73,0.38,0.58,38574.66,8501.86,1,1,0,42.2,Medium Priority,15.0,0.0,4.0,2026-06-25,15.0,19117.6,27.75,Escalated call + field follow-up
LOAN00021051,APP00033975,CUST0007348,Madhya Pradesh,Jabalpur,Male,Small Business Owner,Retail Business,Upper Mass,93937,688,0.274,Website,Personal Loan,Home Improvement,High,45.98,2025-10-23,401000.0,23.49,18,26647.7,Active,271845.01,43,31-60 DPD,0,0,213181.6,186533.9,0.875,1,0,3,19.125,63,0.24,0.45,271845.01,29359.26,1,0,0,30.58,Low Priority,8.0,0.0,3.0,2026-06-17,8.0,176427.41,27.74,Priority phone call
LOAN00021047,APP00033968,CUST0000876,Rajasthan,Jaipur,Female,Salaried,Finance and Accounting,Upper Mass,80294,695,0.366,Partner Marketplace,Salary Advance,Monthly Cashflow,Medium,72.42,2026-04-22,26500.0,20.08,2,13583.49,Active,19266.81,79,Default,0,0,27166.98,27166.98,1.0,0,0,1,16.0,32,0.38,0.58,19266.81,4246.4,1,1,0,41.65,Medium Priority,4.0,924.09,1.0,2026-06-19,4.0,8577.58,27.74,Escalated call + field follow-up
LOAN00005213,APP00008348,CUST0014680,Maharashtra,Nashik,Male,Salaried,Healthcare,Mass Market,36333,652,0.74,Website,Personal Loan,Medical Expense,Critical,39.35,2025-12-01,55500.0,28.0,18,3811.34,Active,45086.84,60,31-60 DPD,0,0,22868.04,18242.47,0.7977,0,2,3,12.5,28,0.38,0.58,45086.84,9937.14,1,1,0,42.39,Medium Priority,8.0,13908.59,4.0,2026-06-17,8.0,22345.04,27.73,Priority phone call
LOAN00012418,APP00020025,CUST0024953,Maharashtra,Nashik,Female,Salaried,Education,Mass Market,32093,638,0.453,DSA Agent,Consumer Durable Loan,Mobile Phone,Critical,42.77,2026-03-12,32000.0,24.98,12,3041.1,Active,35301.31,61,31-60 DPD,0,0,9123.3,3041.1,0.3333,2,0,1,71.0,118,0.38,0.58,35301.31,7780.41,1,1,0,42.11,Medium Priority,1.0,0.0,0.0,2026-05-28,1.0,14826.55,27.73,Escalated call + field follow-up
LOAN00014522,APP00023430,CUST0015187,Madhya Pradesh,Bhopal,Male,Self-employed,Transport and Logistics,Upper Mass,57902,610,0.343,Website,Personal Loan,Travel,Critical,41.26,2024-12-11,38000.0,28.37,24,2092.93,Active,18085.33,88,61-90 DPD,0,0,37672.74,27816.48,0.7384,3,3,6,23.555555555555557,89,0.38,0.58,18085.33,3986.01,1,1,0,41.62,Medium Priority,18.0,14189.49,4.0,2026-06-22,18.0,8963.09,27.72,Escalated call + field follow-up
LOAN00019134,APP00030971,CUST0001319,Uttar Pradesh,Noida,Female,Gig Worker,Freelance Services,Mass Market,31217,546,0.622,Mobile App,Personal Loan,Debt Consolidation,Critical,0.0,2025-07-15,95500.0,27.92,12,9212.58,Active,37016.26,78,61-90 DPD,0,0,101338.38,91982.36,0.9077,0,2,4,17.272727272727273,55,0.7318,0.58,37016.26,15711.33,1,1,0,57.99,Medium Priority,9.0,0.0,0.0,2026-05-23,9.0,15546.83,27.71,Escalated call + field follow-up
LOAN00008713,APP00013994,CUST0004007,Gujarat,Vadodara,Female,Self-employed,Professional Services,Mass Market,34439,634,0.448,Mobile App,Business Micro-loan,Business Expansion,Critical,31.98,2026-03-06,49000.0,30.98,24,2764.51,Active,51830.12,81,61-90 DPD,0,0,8293.53,675.89,0.0815,2,1,0,75.0,116,0.4331,0.58,51830.12,13019.62,1,1,0,44.97,Medium Priority,5.0,13640.28,0.0,2026-06-19,5.0,21768.65,27.7,Escalated call + field follow-up
LOAN00005735,APP00009234,CUST0006704,Karnataka,Bengaluru,Female,Salaried,IT and Services,Upper Mass,89247,678,0.309,Website,Personal Loan,Emergency Expense,Medium,63.58,2025-09-18,266500.0,22.51,12,25008.36,Active,123275.91,60,31-60 DPD,0,0,225075.24,121058.22,0.5379,3,3,3,56.888888888888886,113,0.38,0.58,123275.91,27170.01,1,1,0,44.63,Medium Priority,11.0,269287.38,3.0,2026-06-29,11.0,61095.54,27.68,Priority phone call
LOAN00002943,APP00004724,CUST0018190,Karnataka,Bengaluru,Female,Salaried,Education,Upper Mass,60776,660,0.409,Mobile App,Personal Loan,Home Improvement,Critical,31.43,2025-11-14,126500.0,26.57,9,15657.03,Active,75742.28,79,61-90 DPD,0,0,109599.21,51920.16,0.4737,2,3,1,29.285714285714285,105,0.38,0.58,75742.28,16693.6,1,1,0,43.27,Medium Priority,5.0,6736.69,0.0,2026-06-27,5.0,31811.76,27.68,Escalated call + field follow-up
LOAN00020422,APP00032989,CUST0017157,Rajasthan,Udaipur,Male,Salaried,Healthcare,Upper Mass,64559,688,0.113,Website,Personal Loan,Family Event,Medium,72.52,2024-11-03,67000.0,21.7,24,3465.92,Active,24792.45,85,Default,0,0,65852.48,51988.8,0.7895,3,1,7,23.94736842105263,120,0.38,0.58,24792.45,5464.26,1,1,0,41.81,Medium Priority,24.0,112991.91,4.0,2026-06-21,24.0,12287.14,27.68,Escalated call + field follow-up
LOAN00016886,APP00027311,CUST0017527,Delhi,New Delhi,Female,Salaried,IT and Services,Upper Mass,97069,669,0.326,Referral,Personal Loan,Medical Expense,Critical,42.89,2025-05-21,214500.0,27.12,24,11677.61,Active,134453.67,84,Default,0,0,151808.93,65242.590000000004,0.4298,7,1,1,38.84615384615385,107,0.38,0.58,134453.67,29633.59,1,1,0,44.95,Medium Priority,17.0,150264.36,1.0,2026-06-16,17.0,59858.77,27.64,Escalated call + field follow-up
